Price,ID,Address,Bathrooms,Bedrooms,Size/Area,Purpose,Type,Real State Agency,Real State Agent Name
PKR6.25 Crore,36843232,"Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",5,5,377 Sq. Yd.,For Sale,House,United Real Estate,Ghulam Sarwar Gondal
PKR95 Lakh,8144717,"Bahria Heights, Bahria Town Karachi, Karachi, Sindh",2,2,120 Sq. Yd,For Sale,Flat,Na,Na
PKR2.1 Crore,4020889,"Saima Presidency, Malir Cantonment, Cantt, Karachi, Sindh",4,4,267 Sq. Yd.,For Sale,Flat,Iconic Properties,Sarupi Khatri
PKR1.45 Crore,8124655,"Bahria Town - Precinct 19, Bahria Town Karachi, Karachi, Sindh",2,2,115 Sq. Yd,For Sale,Flat,ALI SAQLAIN Real Estate & Builders,ALI SAQLAIN Real Estate & Builders
PKR1.46 Crore,8124656,"Bahria Town - Precinct 19, Bahria Town Karachi, Karachi, Sindh",2,2,115 Sq. Yd,For Sale,Flat,ALI SAQLAIN Real Estate & Builders,ALI SAQLAIN Real Estate & Builders
PKR2.38 Crore,8124657,"Bahria Town - Precinct 19, Bahria Town Karachi, Karachi, Sindh",3,3,189 Sq. Yd.,For Sale,Flat,ALI SAQLAIN Real Estate & Builders,ALI SAQLAIN Real Estate & Builders
PKR1.22 Crore,8124653,"Bahria Town - Precinct 19, Bahria Town Karachi, Karachi, Sindh",2,2,94 Sq. Yd.,For Sale,Flat,ALI SAQLAIN Real Estate & Builders,ALI SAQLAIN Real Estate & Builders
PKR1.27 Crore,8124654,"Bahria Town - Precinct 19, Bahria Town Karachi, Karachi, Sindh",2,2,101 Sq. Yd,For Sale,Flat,ALI SAQLAIN Real Estate & Builders,ALI SAQLAIN Real Estate & Builders
PKR2.75 Crore,37920082,"Bahria Town - Precinct 35, Bahria Sports City, Bahria Town Karachi, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,House,Na,Na
PKR2.7 Crore,37920076,"Bahria Town - Quaid Villas, Bahria Town - Precinct 2, Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,House,Na,Na
PKR2.1 Crore,37920077,"Bahria Town - Precinct 10-A, Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,House,Na,Na
PKR1.9 Crore,37920079,"Bahria Town - Precinct 27, Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,House,Na,Na
PKR2 Crore,37920073,"Bahria Homes - Iqbal Villas, Bahria Town - Precinct 2, Bahria Town Karachi, Karachi, Sindh",3,3,152 Sq. Yd.,For Sale,House,Na,Na
PKR1.9 Crore,37920074,"Bahria Town - Precinct 11-B, Bahria Town - Precinct 11, Bahria Town Karachi, Karachi, Sindh",3,3,152 Sq. Yd.,For Sale,House,Na,Na
PKR1.1 Crore,7511073,"Bahria Town Karachi, Karachi, Sindh",2,2,133 Sq. Yd.,For Sale,Flat,Na,Na
PKR1.25 Crore,7677942,"Bahria Heights, Bahria Town Karachi, Karachi, Sindh",12,Na,120 Sq. Yd,For Sale,Flat,Na,Na
PKR1 Crore,2035308,"Tulip Tower, Saadi Road, Karachi, Sindh",2,2,150 Sq. Yd.,For Sale,Flat,Iconic Properties,Raja Khatri
PKR1.85 Crore,2036024,"Lateef Duplex Luxuria, Scheme 33 - Sector 35-A, Scheme 33, Karachi, Sindh",4,4,300 Sq. Yd.,For Sale,Flat,Iconic Properties,Raja Khatri
PKR1.3 Crore,4651091,"Saima Presidency, Malir Cantonment, Cantt, Karachi, Sindh",2,3,144 Sq. Yd.,For Sale,Flat,Iconic Properties,Raja Khatri
PKR90 Lakh,4987303,"Falaknaz Presidency, Malir, Karachi, Sindh",2,2,120 Sq. Yd,For Sale,Flat,Iconic Properties,Raja Khatri
PKR3.25 Crore,4987310,"Saima Jinnah Avenue, Malir, Karachi, Sindh",3,4,244 Sq. Yd.,For Sale,Flat,Iconic Properties,Raja Khatri
Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
PKR3.5 Crore,38242771,"Bahria Paradise, Bahria Town Karachi, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,House,SIRAAT REAL ESTATE  BUILDERS,Munir Ahmad
PKR2.2 Crore,38242685,"Bahria Sports City, Bahria Town Karachi, Karachi, Sindh",4,3,350 Sq. Yd.,For Sale,House,SIRAAT REAL ESTATE  BUILDERS,Munir Ahmad
PKR3.6 Crore,4987065,"Khaliq-uz-Zaman Road, Karachi, Sindh",3,4,200 Sq. Yd.,For Sale,Flat,Chaudhry Estate & Builders,Chaudhary Shahzad
PKR37 Lakh,7025439,"North Karachi, Karachi, Sindh",2,2,83 Sq. Yd.,For Sale,Flat,Hassan Associates & Advertiser,Rameez Shamsi
PKR21 Crore,37737490,"DHA Phase 8, DHA Defence, Karachi, Sindh",8,Na,"1,000 Sq. Yd",For Sale,House,Bukhari Properties,Bukhari Properties / Naveed
PKR14.5 Crore,37630940,"DHA Phase 5, DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,House,Bukhari Properties,Bukhari Properties  Builders
PKR75 Lakh,7138245,"Noman Residencia, Scheme 33, Karachi, Sindh",2,2,128 Sq. Yd.,For Sale,Flat,Gallant Properties,Saleem Farooqi
PKR75 Lakh,7156317,"Noman Residencia, Scheme 33, Karachi, Sindh",2,2,128 Sq. Yd.,For Sale,Flat,Gallant Properties,Saleem Farooqi
Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
PKR2.4 Crore,38295471,"Bahria Sports City, Bahria Town Karachi, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,House,Na,Na
PKR1.9 Crore,37997755,"Bahria Town - Precinct 31, Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,House,Na,Na
PKR1.8 Crore,38295451,"Bahria Town - Precinct 31, Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,House,Na,Na
PKR1.8 Crore,38295456,"Bahria Town - Precinct 31, Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,House,Na,Na
PKR1.8 Crore,38295457,"Bahria Town - Precinct 31, Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,House,Na,Na
PKR7.2 Crore,37884319,"DHA Phase 6, DHA Defence, Karachi, Sindh",4,4,300 Sq. Yd.,For Sale,House,Na,Na
PKR15 Crore,37359268,"DHA Phase 8, DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,House,Gate Way Associates & Builders,Mustafa Vohra
PKR20 Crore,36954473,"DHA Phase 6, DHA Defence, Karachi, Sindh",7,7,600 Sq. Yd.,For Sale,House,Gate Way Associates & Builders,Mustafa Vohra
PKR1 Crore,8211267,"Alaska Residency, Gulzar-e-Hijri, Scheme 33, Karachi, Sindh",2,2,115 Sq. Yd,For Sale,Flat,Iconic Properties,Raja Khatri
PKR1.8 Crore,38165307,"Bahria Town - Precinct 30, Bahria Town Karachi, Karachi, Sindh",3,3,250 Sq. Yd.,For Sale,House,Volk Properties,Yasir Aslam
PKR95 Lakh,37797610,"Bahria Greens, Bahria Town Karachi, Karachi, Sindh",3,3,75 Sq. Yd.,For Sale,House,Na,Na
PKR9.25 Crore,38178889,"DHA Phase 6, DHA Defence, Karachi, Sindh",6,7,500 Sq. Yd.,For Sale,House,Imtiaz Enterprises,Adnan Siddiqui
PKR13 Crore,38178902,"DHA Phase 7, DHA Defence, Karachi, Sindh",6,6,666 Sq. Yd.,For Sale,House,Imtiaz Enterprises,Adnan Siddiqui
PKR5.6 Crore,35120388,"Bahria Town - Overseas Block, Bahria Town - Precinct 1, Bahria Town Karachi, Karachi, Sindh",5,7,272 Sq. Yd.,For Sale,House,Read Builders,Hafiz Ali Riaz
PKR1.1 Crore,37070335,"Anwar-e-Ibrahim, Malir, Karachi, Sindh",4,4,80 Sq. Yd.,For Sale,House,Guru Marketing,Afnan Ahmed Siddique
PKR5.3 Crore,31286671,"DHA Phase 8, DHA Defence, Karachi, Sindh",4,4,120 Sq. Yd,For Sale,House,Moosa Enterprises,Agha Muhammad Usman
PKR3.25 Crore,7128960,"Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",3,3,289 Sq. Yd.,For Sale,Flat,Property Scope,Abdul Qadir
PKR1.55 Crore,8042440,"Ittehad Commercial Area, DHA Phase 6, DHA Defence, Karachi, Sindh",2,3,106 Sq. Yd,For Sale,Flat,Huzaifa Properties,Amir Khan
Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
PKR4.5 Crore,37837237,"Bahria Paradise - Precinct 51, Bahria Paradise, Bahria Town Karachi, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,House,Na,Na
PKR1.1 Crore,8259101,"DHA Phase 6, DHA Defence, Karachi, Sindh",2,2,106 Sq. Yd,For Sale,Flat,Irfan Brothers Real Estate,Irfan Qayyum
PKR35 Lakh,2513561,"Gohar Green City, Karachi, Sindh",2,2,75 Sq. Yd.,For Sale,Flat,Guru Marketing,Afnan Ahmed Siddique
PKR3.9 Crore,37228808,"DHA Phase 7 Extension, DHA Defence, Karachi, Sindh",4,4,100 Sq. Yd,For Sale,House,Irfan Brothers Real Estate,Irfan Qayyum
PKR1.15 Crore,7196642,"Bukhari Commercial Area, DHA Phase 6, DHA Defence, Karachi, Sindh",2,2,106 Sq. Yd,For Sale,Flat,Irfan Brothers Real Estate,Irfan Qayyum
PKR1.25 Crore,7195471,"Bukhari Commercial Area, DHA Phase 6, DHA Defence, Karachi, Sindh",2,2,106 Sq. Yd,For Sale,Flat,Irfan Brothers Real Estate,Irfan Qayyum
PKR6.75 Crore,36954470,"DHA Phase 4, DHA Defence, Karachi, Sindh",4,4,300 Sq. Yd.,For Sale,House,Gate Way Associates & Builders,Mustafa Vohra
PKR9.5 Crore,36954471,"Emaar Crescent Bay, DHA Phase 8, DHA Defence, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,House,Gate Way Associates & Builders,Mustafa Vohra
PKR1.85 Crore,38295397,"Bahria Town - Precinct 27, Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,House,Na,Na
PKR1.85 Crore,38295395,"Bahria Town - Precinct 27, Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,House,Na,Na
PKR1.64 Crore,38295365,"Bahria Town - Ali Block, Bahria Town - Precinct 12, Bahria Town Karachi, Karachi, Sindh",3,3,125 Sq. Yd.,For Sale,House,Na,Na
PKR1.85 Crore,38295394,"Bahria Town - Precinct 27, Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,House,Na,Na
PKR7 Crore,34664924,"Gulshan-e-Iqbal - Block 13/D, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",6,5,400 Sq. Yd.,For Sale,House,Home Construction & Associates,M. Asad Ullah Khan
PKR27.1 Lakh,8295238,"Bahria Town Karachi, Karachi, Sindh",2,2,52 Sq. Yd.,For Sale,Flat,Na,Na
PKR3.35 Crore,8184704,"Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",3,3,286 Sq. Yd.,For Sale,Flat,Ahmed Real Estate,Ahtesham Ud Din
PKR6.3 Crore,38184120,"Askari 5 - Sector J, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,House,Ahmed Real Estate,Ahtesham Ud Din
PKR7.3 Crore,38183925,"Askari 5 - Sector G, Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,House,Ahmed Real Estate,Ahtesham Ud Din
PKR95 Lakh,37795602,"Bahria Greens, Bahria Town Karachi, Karachi, Sindh",3,3,75 Sq. Yd.,For Sale,House,Na,Na
Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
PKR1.55 Crore,37829846,"Saadi Town - Block 5, Saadi Town, Scheme 33, Karachi, Sindh",2,3,120 Sq. Yd,For Sale,House,Apple Associates,Mohammed Faisal
Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
PKR1.42 Crore,6220665,"Bahria Town Karachi, Karachi, Sindh",4,4,175 Sq. Yd.,For Sale,Flat,Pearl Homes Enterprises,Muhammad Waliullah
PKR1.15 Crore,6220191,"Bahria Town Karachi, Karachi, Sindh",3,3,139 Sq. Yd.,For Sale,Flat,Pearl Homes Enterprises,Muhammad Waliullah
PKR3.4 Crore,8043621,"Clifton, Karachi, Sindh",3,3,189 Sq. Yd.,For Sale,Flat,Dua Real Estate,Farhan Essani
PKR1.66 Crore,37866877,"Bahria Town - Ali Block, Bahria Town - Precinct 12, Bahria Town Karachi, Karachi, Sindh",3,3,125 Sq. Yd.,For Sale,House,Na,Na
PKR2.54 Crore,37866882,"Bahria Town - Precinct 35, Bahria Sports City, Bahria Town Karachi, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,House,Na,Na
PKR1.25 Crore,8258939,"Rahat Commercial Area, DHA Phase 6, DHA Defence, Karachi, Sindh",2,2,106 Sq. Yd,For Sale,Flat,Irfan Brothers Real Estate,Irfan Qayyum
PKR27 Crore,37711835,"DHA Phase 8, DHA Defence, Karachi, Sindh",6,7,"1,000 Sq. Yd",For Sale,House,CITI Associates,Naveed Zafar
PKR12 Crore,37563502,"DHA Phase 8, DHA Defence, Karachi, Sindh",4,5,500 Sq. Yd.,For Sale,House,CITI Associates,Naveed Zafar
PKR45 Lakh,7442491,"North Karachi - Sector 7-D/2, North Karachi, Karachi, Sindh",2,2,75 Sq. Yd.,For Sale,Flat,Xperts Real Estate,Khizer Zaib
PKR90 Lakh,Portion 37403099,"North Nazimabad - Block D, North Nazimabad, Karachi, Sindh",2,2,106 Sq. Yd,For Sale,Upper Portion,Xperts Real Estate,Khizer Zaib
PKR15.38 Lakh,8295237,"Bahria Town Karachi, Karachi, Sindh",1,1,21 Sq. Yd.,For Sale,Flat,Na,Na
PKR41.92 Lakh,38295236,"Bahria Town Karachi, Karachi, Sindh",3,3,75 Sq. Yd.,For Sale,House,Na,Na
PKR41.92 Lakh,38295234,"Bahria Town Karachi, Karachi, Sindh",3,3,75 Sq. Yd.,For Sale,House,Na,Na
PKR1.57 Crore,38295203,"Bahria Town - Precinct 11-B, Bahria Town - Precinct 11, Bahria Town Karachi, Karachi, Sindh",3,3,152 Sq. Yd.,For Sale,House,Na,Na
PKR94 Lakh,8295206,"Bahria Heights, Bahria Town Karachi, Karachi, Sindh",2,2,120 Sq. Yd,For Sale,Flat,Na,Na
PKR85 Lakh,4745861,"Gulshan-e-Iqbal - Block 4, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",2,2,106 Sq. Yd,For Sale,Flat,Home Construction & Associates,M. Asad Ullah Khan
PKR2.03 Crore,38295001,"Bahria Town - Precinct 11-A, Bahria Town - Precinct 11, Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,House,Na,Na
PKR2.03 Crore,38295002,"Bahria Town - Precinct 11-A, Bahria Town - Precinct 11, Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,House,Na,Na
Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
PKR4.5 Crore,879611,"The Park View, Tariq Road, Karachi, Sindh",4,4,233 Sq. Yd.,For Sale,Flat,Estate Associates,Uzair Shaikhani
PKR2.99 Crore,7117263,"Clifton - Block 3, Clifton, Karachi, Sindh",3,3,178 Sq. Yd.,For Sale,Flat,Emkay Consultants,M. Moeen Qureshi
PKR6.75 Crore,38171841,"Gulistan-e-Jauhar - Block 3, Gulistan-e-Jauhar, Karachi, Sindh",6,6,400 Sq. Yd.,For Sale,House,Urban Property Network,Muhammad Hassaan Siddiqui
PKR1.15 Crore,3922049,"Gulistan-e-Jauhar - Block 17, Gulistan-e-Jauhar, Karachi, Sindh",3,3,178 Sq. Yd.,For Sale,Flat,Islamic Estate,saba
PKR87 Lakh,8963416,"Gulistan-e-Jauhar - Block 13, Gulistan-e-Jauhar, Karachi, Sindh",3,3,167 Sq. Yd.,For Sale,Flat,Islamic Estate,saba
PKR91.8 Lakh,6609434,"Bahria Town Karachi, Karachi, Sindh",2,2,115 Sq. Yd,For Sale,Flat,Rohan Real Estate,Arshad Mehmood
PKR43.21 Lakh,6791207,"Bahria Town Karachi, Karachi, Sindh",1,1,54 Sq. Yd.,For Sale,Flat,Rohan Real Estate,Arshad Mehmood
PKR75 Lakh,Portion 37327224,"North Nazimabad - Block Q, North Nazimabad, Karachi, Sindh",2,2,106 Sq. Yd,For Sale,Upper Portion,Xperts Real Estate,Khizer Zaib
PKR90 Lakh,Portion 37347945,"North Nazimabad - Block Q, North Nazimabad, Karachi, Sindh",3,3,115 Sq. Yd,For Sale,Upper Portion,Xperts Real Estate,Khizer Zaib
PKR12 Crore,37952413,"DHA Phase 8, DHA Defence, Karachi, Sindh",5,6,500 Sq. Yd.,For Sale,House,CITI Associates,Naveed Zafar
PKR22 Crore,37198692,"DHA Phase 8, DHA Defence, Karachi, Sindh",4,5,"1,000 Sq. Yd",For Sale,House,CITI Associates,Naveed Zafar
PKR10.5 Crore,16679347,"DHA Phase 6, DHA Defence, Karachi, Sindh",5,6,500 Sq. Yd.,For Sale,House,CITI Associates,Naveed Zafar
PKR2.03 Crore,38295003,"Bahria Town - Precinct 11-A, Bahria Town - Precinct 11, Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,House,Na,Na
PKR2.1 Crore,38294903,"Bahria Town - Precinct 10-A, Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,House,Na,Na
PKR2.1 Crore,38294899,"Bahria Town - Precinct 10-A, Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,House,Na,Na
PKR2.1 Crore,38294897,"Bahria Town - Precinct 10-A, Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,House,Na,Na
PKR9 Crore,36851257,"Emaar Crescent Bay, DHA Phase 8, DHA Defence, Karachi, Sindh",3,4,300 Sq. Yd.,For Sale,House,Marvi Associates,Khadija
PKR6 Crore,8294810,"Emaar Ocean Front, DHA Phase 8, DHA Defence, Karachi, Sindh",2,2,222 Sq. Yd.,For Sale,Flat,H&S Real Estate,Waqas Baig
PKR20 Lakh,6286361,"Allahwala Town - Sector 31-B, Allahwala Town, Korangi, Karachi, Sindh",2,2,50 Sq. Yd.,For Sale,Flat,Al Tawakal Estate,Jahangir Khan
PKR2.02 Crore,38294626,"Bahria Homes - Iqbal Villas, Bahria Town - Precinct 2, Bahria Town Karachi, Karachi, Sindh",3,3,152 Sq. Yd.,For Sale,House,Na,Na
Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
PKR1.45 Crore,8156707,"Rafi Premier Residency, Scheme 33, Karachi, Sindh",3,3,156 Sq. Yd.,For Sale,Flat,Iconic Properties,Raja Khatri
PKR93 Lakh,8156706,"Rafi Premier Residency, Scheme 33, Karachi, Sindh",2,2,83 Sq. Yd.,For Sale,Flat,Iconic Properties,Raja Khatri
PKR5.5 Crore,36217178,"Bahria Hills, Bahria Town Karachi, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,House,Jinnah Builders & Real Estate,Abdul Raheem
PKR35 Lakh,8963687,"Gulistan-e-Jauhar - Block 12, Gulistan-e-Jauhar, Karachi, Sindh",1,1,56 Sq. Yd.,For Sale,Flat,Islamic Estate,saba
PKR6.25 Crore,35799630,"North Nazimabad - Block B, North Nazimabad, Karachi, Sindh",5,5,75 Sq. Yd.,For Sale,House,Usman Associates,Maqsood Ahmed Abdul Shakoor
PKR1.65 Crore,38221212,"Bahria Town - Ali Block, Bahria Town - Precinct 12, Bahria Town Karachi, Karachi, Sindh",3,3,125 Sq. Yd.,For Sale,House,NUH Properties,Basim Ahmed Faridi
PKR6.3 Crore,8036924,"Emaar Coral Towers, Emaar Crescent Bay, DHA Phase 8, DHA Defence, Karachi, Sindh",4,4,278 Sq. Yd.,For Sale,Flat,Victory Group Real Estate,Wajid
Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
PKR2.6 Crore,38138276,"Bahria Sports City, Bahria Town Karachi, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,House,Na,Na
PKR2.46 Crore,37761460,"Bahria Town - Precinct 35, Bahria Sports City, Bahria Town Karachi, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,House,Jinnah Builders & Real Estate,Hassan Rajput
PKR2.25 Crore,7278084,"Clifton - Block 7, Clifton, Karachi, Sindh",3,3,189 Sq. Yd.,For Sale,Flat,Hunza Estate,Shaheen Khan
PKR1.75 Crore,6992352,"Clifton - Block 5, Clifton, Karachi, Sindh",2,2,111 Sq. Yd,For Sale,Flat,Hunza Estate,Shaheen Khan
PKR3.8 Crore,6750048,"Clifton - Block 2, Clifton, Karachi, Sindh",4,4,267 Sq. Yd.,For Sale,Flat,Hunza Estate,Shaheen Khan
PKR2.8 Crore,6750556,"Clifton - Block 5, Clifton, Karachi, Sindh",3,3,167 Sq. Yd.,For Sale,Flat,Hunza Estate,Shaheen Khan
PKR1.75 Crore,5023270,"Clifton - Block 1, Clifton, Karachi, Sindh",3,3,167 Sq. Yd.,For Sale,Flat,Hunza Estate,Shaheen Khan
PKR2.02 Crore,38294627,"Bahria Homes - Iqbal Villas, Bahria Town - Precinct 2, Bahria Town Karachi, Karachi, Sindh",3,3,152 Sq. Yd.,For Sale,House,Na,Na
Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
PKR2 Crore,7959460,"North Nazimabad - Block B, North Nazimabad, Karachi, Sindh",4,4,222 Sq. Yd.,For Sale,Flat,Shah Real Estate,Abdul Latif adenwala
PKR2.6 Crore,129507,"Gulshan-e-Iqbal - Block 1, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",4,4,189 Sq. Yd.,For Sale,Flat,Shah Real Estate,Abdul Latif adenwala
PKR4.5 Crore,29737249,"Gulshan-e-Iqbal - Block 13/D-2, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",5,5,200 Sq. Yd.,For Sale,House,Shah Real Estate,Abdul Latif adenwala
PKR2.5 Crore,Portion 37240335,"Gulshan-e-Iqbal - Block 5, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,240 Sq. Yd.,For Sale,Upper Portion,Shah Real Estate,Abdul Latif adenwala
PKR85 Lakh,5408941,"Gulshan-e-Iqbal - Block 13/D-3, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,128 Sq. Yd.,For Sale,Flat,Shah Real Estate,Abdul Latif adenwala
PKR4.1 Crore,37830772,"Bahria Paradise, Bahria Town Karachi, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,House,GRS Real Estate & Builders,Shahbaz Naseer
PKR1.35 Crore,37682567,"Bahria Town - Ali Block, Bahria Town - Precinct 12, Bahria Town Karachi, Karachi, Sindh",4,4,125 Sq. Yd.,For Sale,House,Na,Na
PKR68 Lakh,7681507,"Bahria Apartments, Bahria Town Karachi, Karachi, Sindh",2,2,106 Sq. Yd,For Sale,Flat,Na,Na
PKR2 Crore,8119275,"Bahria Apartments, Bahria Town Karachi, Karachi, Sindh",3,4,250 Sq. Yd.,For Sale,Flat,Na,Na
PKR1.6 Crore,38119076,"Bahria Town - Precinct 12, Bahria Town Karachi, Karachi, Sindh",4,4,125 Sq. Yd.,For Sale,House,Salaam Estate & Builders,Amir Jamil
Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
PKR8.9 Crore,23915387,"DHA Phase 6, DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,House,Na,Na
PKR8.75 Crore,23915355,"DHA Phase 6, DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,House,Na,Na
PKR8.5 Crore,23915279,"DHA Phase 7, DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,House,Na,Na
PKR9.1 Crore,23915105,"DHA Phase 5, DHA Defence, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,House,Na,Na
PKR85 Lakh,7709616,"Bahria Apartments, Bahria Town Karachi, Karachi, Sindh",2,2,106 Sq. Yd,For Sale,Flat,Jinnah Builders & Real Estate,Hassan Rajput
PKR95 Lakh,7567572,"Bahria Apartments, Bahria Town Karachi, Karachi, Sindh",2,2,106 Sq. Yd,For Sale,Flat,Jinnah Builders & Real Estate,Muhammad Yaqub
PKR3.8 Crore,6750048,"Clifton - Block 2, Clifton, Karachi, Sindh",4,4,267 Sq. Yd.,For Sale,Flat,Hunza Estate,Shaheen Khan
PKR2.8 Crore,6750556,"Clifton - Block 5, Clifton, Karachi, Sindh",3,3,167 Sq. Yd.,For Sale,Flat,Hunza Estate,Shaheen Khan
PKR1.75 Crore,5023270,"Clifton - Block 1, Clifton, Karachi, Sindh",3,3,167 Sq. Yd.,For Sale,Flat,Hunza Estate,Shaheen Khan
PKR3.25 Crore,use 35213798,"Clifton - Block 2, Clifton, Karachi, Sindh",3,3,389 Sq. Yd.,For Sale,Penthouse,Hunza Estate,Shaheen Khan
PKR60 Lakh,6800240,"Nazimabad 5, Nazimabad, Karachi, Sindh",2,2,83 Sq. Yd.,For Sale,Flat,Na,Na
Na,Na,Na,Na,Na,Na,Na,Na,Na,Na
PKR2 Crore,7959460,"North Nazimabad - Block B, North Nazimabad, Karachi, Sindh",4,4,222 Sq. Yd.,For Sale,Flat,Shah Real Estate,Abdul Latif adenwala
PKR2.6 Crore,129507,"Gulshan-e-Iqbal - Block 1, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",4,4,189 Sq. Yd.,For Sale,Flat,Shah Real Estate,Abdul Latif adenwala
PKR4.5 Crore,29737249,"Gulshan-e-Iqbal - Block 13/D-2, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",5,5,200 Sq. Yd.,For Sale,House,Shah Real Estate,Abdul Latif adenwala
PKR2.5 Crore,Portion 37240335,"Gulshan-e-Iqbal - Block 5, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,240 Sq. Yd.,For Sale,Upper Portion,Shah Real Estate,Abdul Latif adenwala
PKR85 Lakh,5408941,"Gulshan-e-Iqbal - Block 13/D-3, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,128 Sq. Yd.,For Sale,Flat,Shah Real Estate,Abdul Latif adenwala
PKR65 Lakh,5408938,"Gulshan-e-Iqbal - Block 13/D-3, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",2,2,100 Sq. Yd,For Sale,Flat,Shah Real Estate,Abdul Latif adenwala
PKR70 Lakh,129513,"Gulshan-e-Iqbal - Block 13/D-3, Gulshan-e-Iqbal, Gulshan-e-Iqbal Town, Karachi, Sindh",2,2,100 Sq. Yd,For Sale,Flat,Shah Real Estate,Abdul Latif adenwala
PKR2.95 Crore,5541853,"Askari 5, Malir Cantonment, Cantt, Karachi, Sindh",3,3,249 Sq. Yd.,For Sale,Flat,Property Ideas,MUNEER UDDIN
